date,user_id,amount,card
2017-01-03,240639,100,MasterCard
2017-01-03,14257,200,Visa
2017-01-03,190644,100,AMEX
2017-01-03,596084,200,AMEX
2017-01-03,191251,150,Visa
2017-01-03,405199,150,Visa
2017-01-03,383172,200,Visa
2017-01-03,363490,200,Visa
2017-01-03,481744,150,AMEX
2017-01-03,49654,100,AMEX
2017-01-03,567306,100,Visa
2017-01-03,279855,100,AMEX
2017-01-03,299818,100,AMEX
2017-01-03,237430,100,AMEX
2017-01-03,487170,200,MasterCard
2017-01-03,243367,200,Visa
2017-01-03,208559,150,Visa
2017-01-03,179556,100,AMEX
2017-01-03,428586,150,AMEX
2017-01-03,21733,50,AMEX
2017-01-03,17071,150,Visa
2017-01-03,553726,150,AMEX
2017-01-03,470044,50,MasterCard
2017-01-03,514256,50,AMEX
2017-01-03,220885,100,Visa
2017-01-03,223137,50,AMEX
2017-01-03,295929,100,Visa
2017-01-03,307216,200,MasterCard
2017-01-03,555042,50,AMEX
2017-01-03,302507,100,MasterCard
2017-01-03,43207,150,AMEX
2017-01-03,527312,100,AMEX
2017-01-03,6652,50,Visa
2017-01-03,596389,200,MasterCard
2017-01-03,65122,200,MasterCard
2017-01-03,560299,50,AMEX
2017-01-03,517586,150,AMEX
2017-01-03,350749,200,AMEX
2017-01-03,479352,100,MasterCard
2017-01-03,205930,150,AMEX
2017-01-03,363191,200,AMEX
2017-01-03,542442,200,AMEX
2017-01-03,433418,50,AMEX
2017-01-03,149768,200,MasterCard
2017-01-03,534107,50,Visa
2017-01-03,316418,100,Visa
2017-01-03,463228,50,AMEX
2017-01-03,199591,150,Visa
2017-01-03,176971,200,AMEX
2017-01-03,188260,50,MasterCard
2017-01-03,594970,150,MasterCard
2017-01-03,503839,200,Visa
2017-01-03,219101,150,AMEX
2017-01-03,521420,150,MasterCard
2017-01-03,276928,50,MasterCard
2017-01-03,90357,150,Visa
2017-01-03,299167,100,Visa
2017-01-03,383710,150,AMEX
2017-01-03,122404,200,Visa
2017-01-03,516832,150,MasterCard
2017-01-03,205622,150,MasterCard
2017-01-03,569232,150,MasterCard
2017-01-03,511260,200,AMEX
2017-01-03,341344,100,MasterCard
2017-01-03,458576,50,Visa
2017-01-03,96482,150,Visa
2017-01-03,582390,200,MasterCard
2017-01-03,100186,150,Visa
2017-01-03,238523,150,MasterCard
2017-01-03,394313,200,Visa
2017-01-03,514804,100,Visa
2017-01-03,377325,50,AMEX
2017-01-03,481556,150,Visa
2017-01-03,177513,200,AMEX
2017-01-03,144113,50,MasterCard
2017-01-03,261777,150,Visa
2017-01-03,102980,200,MasterCard
2017-01-03,426501,200,AMEX
2017-01-03,432450,50,MasterCard
2017-01-03,91325,100,MasterCard
2017-01-03,409885,150,AMEX
2017-01-03,560103,100,Visa
2017-01-03,272885,50,AMEX
2017-01-03,556837,200,AMEX
2017-01-03,282605,150,AMEX
2017-01-03,268108,100,Visa
2017-01-03,157013,50,Visa
2017-01-03,80905,100,AMEX
2017-01-03,491852,150,MasterCard
2017-01-03,583170,200,AMEX
2017-01-03,379610,50,Visa
2017-01-03,162810,50,MasterCard
2017-01-03,562710,150,AMEX
2017-01-03,16108,100,Visa
2017-01-03,449853,50,Visa
2017-01-03,158698,200,Visa
2017-01-03,457797,200,MasterCard
2017-01-03,458555,200,AMEX
2017-01-03,18236,200,Visa
2017-01-03,92562,50,Visa
2017-01-03,240319,50,AMEX
2017-01-03,85060,50,AMEX
2017-01-03,321601,100,MasterCard
2017-01-03,438652,200,Visa
2017-01-03,451309,150,Visa
2017-01-03,149328,100,MasterCard
2017-01-03,367113,100,MasterCard
2017-01-03,191549,50,AMEX
2017-01-03,233099,150,MasterCard
2017-01-03,105301,100,Visa
2017-01-03,196139,200,AMEX
2017-01-03,191758,200,AMEX
2017-01-03,25428,100,MasterCard
2017-01-03,489756,150,AMEX
2017-01-03,499511,50,Visa
2017-01-03,424836,150,MasterCard
2017-01-03,177840,100,Visa
2017-01-03,362143,50,MasterCard
2017-01-03,597584,150,MasterCard
2017-01-03,2216,100,Visa
2017-01-03,501481,150,AMEX
2017-01-03,33816,100,MasterCard
2017-01-03,259184,50,AMEX
2017-01-03,103419,50,MasterCard
2017-01-03,155540,100,MasterCard
2017-01-03,186101,50,Visa
2017-01-03,529603,200,Visa
2017-01-03,529542,200,Visa
2017-01-03,478851,50,Visa
2017-01-03,361876,50,AMEX
2017-01-03,567385,50,AMEX
2017-01-03,504407,150,AMEX
2017-01-03,315168,200,Visa
2017-01-03,69658,200,AMEX
2017-01-03,303708,150,Visa
2017-01-03,319603,100,Visa
2017-01-03,369566,150,MasterCard
2017-01-03,288279,50,Visa
2017-01-03,220963,100,Visa
2017-01-03,523626,100,Visa
2017-01-03,152410,150,AMEX
2017-01-03,322381,100,Visa
2017-01-03,333685,100,MasterCard
2017-01-03,323803,50,Visa
2017-01-03,15084,150,Visa
2017-01-03,410935,50,AMEX
2017-01-03,285773,100,MasterCard
2017-01-03,5446,50,MasterCard
2017-01-03,457961,100,AMEX
2017-01-03,36738,100,MasterCard
2017-01-03,362633,50,MasterCard
2017-01-03,229211,50,MasterCard
2017-01-03,571542,50,MasterCard
2017-01-03,148076,50,MasterCard
2017-01-03,249893,100,Visa
2017-01-03,490417,150,AMEX
2017-01-03,403316,200,AMEX
2017-01-03,113934,150,Visa
2017-01-03,297770,100,MasterCard
2017-01-03,256431,200,Visa
2017-01-03,39712,100,Visa
2017-01-03,395267,200,AMEX
2017-01-03,494079,150,AMEX
2017-01-03,566359,200,Visa
2017-01-03,61901,100,MasterCard
2017-01-03,71311,200,AMEX
2017-01-03,95435,50,MasterCard
2017-01-03,92085,100,AMEX
2017-01-03,477847,150,Visa
2017-01-03,132305,50,Visa
2017-01-03,483275,100,AMEX
2017-01-03,492849,50,AMEX
2017-01-03,293589,100,AMEX
2017-01-03,82932,100,MasterCard
2017-01-03,319083,50,MasterCard
2017-01-03,535734,150,MasterCard
2017-01-03,244946,50,AMEX
2017-01-03,526780,50,Visa
2017-01-03,148441,100,AMEX
2017-01-03,38440,50,MasterCard
2017-01-03,17291,150,Visa
2017-01-03,285703,100,AMEX
2017-01-03,371233,150,MasterCard
2017-01-03,3329,150,AMEX
2017-01-03,19209,100,AMEX
2017-01-03,233850,200,AMEX
2017-01-03,201719,150,Visa
2017-01-03,308361,50,AMEX
2017-01-03,173344,200,Visa
2017-01-03,297176,150,MasterCard
2017-01-03,454243,200,MasterCard
2017-01-03,270827,150,AMEX
2017-01-03,571810,100,MasterCard
2017-01-03,30378,100,Visa
2017-01-03,241133,50,MasterCard
2017-01-03,130934,100,MasterCard
2017-01-03,356413,100,MasterCard
2017-01-03,287558,50,MasterCard
2017-01-03,73089,50,Visa
2017-01-03,406925,150,MasterCard
2017-01-03,95746,100,Visa
2017-01-03,554859,50,Visa
2017-01-03,476422,150,MasterCard
2017-01-03,568287,200,AMEX
2017-01-03,60950,150,MasterCard
2017-01-03,179463,150,AMEX
2017-01-03,539165,150,Visa
2017-01-03,237443,200,Visa
2017-01-03,592214,100,AMEX
2017-01-03,352152,200,AMEX
2017-01-03,49320,150,MasterCard
2017-01-03,554541,150,AMEX
2017-01-03,276558,50,AMEX
2017-01-03,417237,200,MasterCard
2017-01-03,4925,200,AMEX
2017-01-03,485622,100,MasterCard
2017-01-03,17355,50,MasterCard
2017-01-03,593673,100,Visa
2017-01-03,384663,50,AMEX
2017-01-03,374387,100,AMEX
2017-01-03,520852,200,AMEX
2017-01-03,452220,50,MasterCard
2017-01-03,563229,50,AMEX
2017-01-03,467516,150,MasterCard
2017-01-03,15881,100,Visa
2017-01-03,462803,100,MasterCard
2017-01-03,97350,200,Visa
2017-01-03,415670,200,Visa
2017-01-03,113800,100,MasterCard
2017-01-03,431941,100,AMEX
2017-01-03,169854,150,AMEX
2017-01-03,1800,50,AMEX
2017-01-03,434247,150,MasterCard
2017-01-03,452827,150,AMEX
2017-01-03,213805,200,MasterCard
2017-01-03,480181,100,Visa
2017-01-03,482654,200,AMEX
2017-01-03,542779,200,Visa
2017-01-03,195842,50,MasterCard
2017-01-03,472908,200,MasterCard
2017-01-03,289126,100,AMEX
2017-01-03,104765,150,AMEX
2017-01-03,591312,50,MasterCard
2017-01-03,367885,150,AMEX
2017-01-03,321982,200,Visa
2017-01-03,456273,100,Visa
2017-01-03,72594,200,AMEX
2017-01-03,496533,200,MasterCard
2017-01-03,456618,50,MasterCard
2017-01-03,328645,50,Visa
2017-01-03,293280,100,MasterCard
2017-01-03,439979,100,MasterCard
2017-01-03,260446,150,Visa
2017-01-03,277506,200,Visa
2017-01-03,328512,100,AMEX
2017-01-03,104192,50,Visa
2017-01-03,126552,150,AMEX
2017-01-03,422788,150,AMEX
2017-01-03,175139,100,Visa
2017-01-03,241159,100,AMEX
2017-01-03,462222,150,Visa
2017-01-03,81358,150,AMEX
2017-01-03,146084,50,AMEX
2017-01-03,92554,100,AMEX
2017-01-03,372386,200,MasterCard
2017-01-03,179341,200,MasterCard
2017-01-03,538441,100,Visa
2017-01-03,89503,50,AMEX
2017-01-03,153032,50,MasterCard
2017-01-03,467745,200,Visa
2017-01-03,396389,100,AMEX
2017-01-03,349710,200,Visa
2017-01-03,36792,100,MasterCard
2017-01-03,346163,150,Visa
2017-01-03,568822,50,MasterCard
2017-01-03,172205,100,AMEX
2017-01-03,585438,100,MasterCard
2017-01-03,243378,200,Visa
2017-01-03,370072,100,AMEX
2017-01-03,435058,50,AMEX
2017-01-03,241886,100,AMEX
2017-01-03,195747,50,MasterCard
2017-01-03,266741,50,MasterCard
2017-01-03,398453,150,MasterCard
2017-01-03,377251,150,AMEX
2017-01-03,572027,150,Visa
2017-01-03,119934,150,AMEX
2017-01-03,122415,100,AMEX
2017-01-03,180960,100,AMEX
2017-01-03,8135,50,AMEX
2017-01-03,479385,50,MasterCard
2017-01-03,44916,150,AMEX
2017-01-03,67262,100,Visa
2017-01-03,218733,100,Visa
2017-01-03,556146,200,Visa
2017-01-03,562678,150,AMEX
2017-01-03,26168,100,AMEX
2017-01-03,464755,50,MasterCard
2017-01-03,13856,200,MasterCard
2017-01-03,244996,50,Visa
2017-01-03,592625,200,AMEX
2017-01-03,203389,150,Visa
2017-01-03,508284,150,Visa
2017-01-03,295135,150,AMEX
2017-01-03,204102,50,MasterCard
2017-01-03,43465,150,AMEX
2017-01-03,375159,200,AMEX
2017-01-03,493443,200,MasterCard
2017-01-03,52869,50,MasterCard
2017-01-03,319647,150,AMEX
2017-01-03,363531,50,Visa
2017-01-03,523763,150,Visa
2017-01-03,532475,200,Visa
2017-01-03,404063,50,AMEX
2017-01-03,380998,150,MasterCard
2017-01-03,410974,200,Visa
2017-01-03,163180,100,Visa
2017-01-03,482154,50,AMEX
2017-01-03,142668,100,MasterCard
2017-01-03,586937,100,AMEX
2017-01-03,233603,50,Visa
2017-01-03,187039,200,MasterCard
2017-01-03,491758,150,MasterCard
2017-01-03,204760,50,AMEX
2017-01-03,271027,150,MasterCard
2017-01-03,242141,50,MasterCard
2017-01-03,518828,50,AMEX
2017-01-03,260008,200,Visa
2017-01-03,121177,150,MasterCard
2017-01-03,477977,50,Visa
2017-01-03,150862,100,AMEX
2017-01-03,455580,150,Visa
2017-01-03,142848,50,AMEX
2017-01-03,261860,100,MasterCard
2017-01-03,215733,100,AMEX
2017-01-03,351684,200,MasterCard
2017-01-03,161105,50,AMEX
2017-01-03,495175,150,Visa
2017-01-03,384498,100,AMEX
2017-01-03,388884,100,AMEX
2017-01-03,468425,150,AMEX
2017-01-03,542793,150,AMEX
2017-01-03,535459,150,MasterCard
2017-01-03,317063,150,AMEX
2017-01-03,337669,200,MasterCard
2017-01-03,89478,150,AMEX
2017-01-03,11948,200,MasterCard
2017-01-03,176030,200,MasterCard
2017-01-03,41162,200,MasterCard
2017-01-03,301702,100,AMEX
2017-01-03,540108,50,MasterCard
2017-01-03,376417,200,Visa
2017-01-03,478125,50,MasterCard
2017-01-03,230058,50,Visa
2017-01-03,313575,200,AMEX
2017-01-03,91415,150,AMEX
2017-01-03,311865,150,AMEX
2017-01-03,8798,200,MasterCard
2017-01-03,392678,200,MasterCard
2017-01-03,203288,100,Visa
2017-01-03,158717,50,AMEX
2017-01-03,225270,200,MasterCard
2017-01-03,345893,50,Visa
2017-01-03,374710,200,Visa
2017-01-03,519099,200,MasterCard
2017-01-03,554331,200,MasterCard
2017-01-03,202111,50,MasterCard
2017-01-03,483091,150,MasterCard
2017-01-03,228316,100,Visa
2017-01-03,5217,200,MasterCard
2017-01-03,93530,200,MasterCard
2017-01-03,41811,200,MasterCard
2017-01-03,8198,200,Visa
2017-01-03,364518,100,MasterCard
2017-01-03,321661,100,AMEX
2017-01-03,59095,150,Visa
2017-01-03,479085,100,AMEX
2017-01-03,325344,150,MasterCard
2017-01-03,198900,150,Visa
2017-01-03,538312,150,Visa
2017-01-03,188788,150,AMEX
2017-01-03,434261,50,Visa
2017-01-03,8451,50,AMEX
2017-01-03,478180,150,AMEX
2017-01-03,235868,100,MasterCard
2017-01-03,307798,200,Visa
2017-01-03,202449,100,MasterCard
2017-01-03,425947,150,MasterCard
2017-01-03,436805,100,AMEX
2017-01-03,236452,200,AMEX
2017-01-03,247023,200,Visa
2017-01-03,557100,50,MasterCard
2017-01-03,114612,100,Visa
2017-01-03,389672,200,AMEX
2017-01-03,242365,100,MasterCard
2017-01-03,543805,150,MasterCard
2017-01-03,319888,150,Visa
2017-01-03,180425,150,Visa
2017-01-03,105563,50,Visa
2017-01-03,325259,100,Visa
2017-01-03,65800,150,AMEX
2017-01-03,351323,200,Visa
2017-01-03,204466,100,AMEX
2017-01-03,197965,50,MasterCard
2017-01-03,240001,100,AMEX
2017-01-03,61312,200,AMEX
2017-01-03,168333,50,AMEX
2017-01-03,299759,100,MasterCard
2017-01-03,283704,100,MasterCard
2017-01-03,113282,100,AMEX
2017-01-03,208134,200,Visa
2017-01-03,567039,100,AMEX
2017-01-03,9094,150,Visa
2017-01-03,65848,100,AMEX
2017-01-03,461658,100,AMEX
2017-01-03,339151,200,AMEX
2017-01-03,588680,150,MasterCard
2017-01-03,582825,150,AMEX
2017-01-03,451483,50,Visa
2017-01-03,446208,50,Visa
2017-01-03,213921,50,Visa
2017-01-03,377139,100,MasterCard
2017-01-03,170478,50,AMEX
2017-01-03,2663,150,Visa
2017-01-03,3306,50,Visa
2017-01-03,254520,50,Visa
2017-01-03,292598,50,Visa
2017-01-03,32582,100,AMEX
2017-01-03,532842,100,MasterCard
2017-01-03,587553,150,MasterCard
2017-01-03,297934,100,Visa
2017-01-03,574354,50,AMEX
2017-01-03,282473,200,Visa
2017-01-03,444227,150,Visa
2017-01-03,587174,50,Visa
2017-01-03,25702,200,Visa
2017-01-03,215527,50,AMEX
2017-01-03,53030,50,AMEX
2017-01-03,314249,150,MasterCard
2017-01-03,88942,200,Visa
2017-01-03,485538,150,MasterCard
2017-01-03,27044,150,AMEX
2017-01-03,469068,150,Visa
2017-01-03,521517,100,Visa
2017-01-03,305917,100,Visa
2017-01-03,291451,100,AMEX
2017-01-03,260348,200,AMEX
2017-01-03,123507,150,AMEX
2017-01-03,286217,100,Visa
2017-01-03,57269,150,Visa
2017-01-03,48045,200,MasterCard
2017-01-03,442932,200,Visa
2017-01-03,183145,200,AMEX
2017-01-03,154967,150,AMEX
2017-01-03,358370,50,Visa
2017-01-03,257503,100,MasterCard
2017-01-03,323550,50,AMEX
2017-01-03,262971,150,MasterCard
2017-01-03,94511,150,MasterCard
2017-01-03,496132,100,Visa
2017-01-03,486157,200,AMEX
2017-01-03,68876,100,AMEX
2017-01-03,138970,50,Visa
2017-01-03,343852,50,MasterCard
2017-01-03,453272,100,AMEX
2017-01-03,410046,150,AMEX
2017-01-03,357742,150,Visa
2017-01-03,433396,100,MasterCard
2017-01-03,202966,200,MasterCard
2017-01-03,207347,50,Visa
2017-01-03,328757,100,Visa
2017-01-03,446994,200,Visa
2017-01-03,47014,100,MasterCard
2017-01-03,574206,150,MasterCard
2017-01-03,576957,100,AMEX
2017-01-03,350795,100,AMEX
2017-01-03,35840,150,Visa
2017-01-03,559128,150,AMEX
2017-01-03,8801,150,Visa
2017-01-03,302247,100,Visa
2017-01-03,51129,50,MasterCard
2017-01-03,120009,50,Visa
2017-01-03,414644,50,Visa
2017-01-03,490166,150,MasterCard
2017-01-03,226340,200,MasterCard
2017-01-03,577756,50,AMEX
2017-01-03,164286,100,Visa
2017-01-03,527958,150,Visa
2017-01-03,187196,200,Visa
2017-01-03,379561,50,AMEX
2017-01-03,55846,100,Visa
2017-01-03,514643,200,MasterCard
2017-01-03,156097,50,Visa
2017-01-03,599106,200,Visa
2017-01-03,590476,50,AMEX
2017-01-03,567567,100,Visa
2017-01-03,243305,50,MasterCard
2017-01-03,502725,150,MasterCard
2017-01-03,407845,150,Visa
2017-01-03,76150,150,MasterCard
2017-01-03,440868,50,Visa
2017-01-03,130155,200,MasterCard
2017-01-03,262719,200,AMEX
2017-01-03,465590,200,Visa
2017-01-03,417539,100,AMEX
2017-01-03,189871,200,MasterCard
2017-01-03,2680,150,Visa
2017-01-03,26355,200,AMEX
2017-01-03,391895,150,MasterCard
2017-01-03,384285,150,MasterCard
2017-01-03,544087,50,Visa
2017-01-03,206101,50,MasterCard
2017-01-03,122041,150,AMEX
2017-01-03,405081,50,AMEX
2017-01-03,187739,200,AMEX
2017-01-03,65909,200,AMEX
2017-01-03,257708,50,Visa
2017-01-03,539768,200,MasterCard
2017-01-03,303795,100,MasterCard
2017-01-03,153399,50,AMEX
2017-01-03,99034,100,Visa
2017-01-03,82602,100,MasterCard
2017-01-03,497843,50,MasterCard
2017-01-03,440224,150,AMEX
2017-01-03,103632,100,MasterCard
2017-01-03,55973,50,MasterCard
2017-01-03,532275,100,Visa
2017-01-03,293314,50,MasterCard
2017-01-03,4330,100,MasterCard
2017-01-03,159833,50,Visa
2017-01-03,483954,50,AMEX
2017-01-03,410388,200,AMEX
2017-01-03,76824,100,AMEX
2017-01-03,14809,50,AMEX
2017-01-03,303635,50,AMEX
2017-01-03,579539,150,Visa
2017-01-03,440586,50,Visa
2017-01-03,587755,100,AMEX
2017-01-03,256980,100,MasterCard
2017-01-03,550687,50,Visa
2017-01-03,194721,50,MasterCard
2017-01-03,270934,150,Visa
2017-01-03,321821,150,MasterCard
2017-01-03,341677,50,MasterCard
2017-01-03,109521,100,Visa
2017-01-03,464390,150,Visa
2017-01-03,33289,50,AMEX
2017-01-03,272781,100,MasterCard
2017-01-03,63636,100,MasterCard
2017-01-03,493821,50,Visa
2017-01-03,308794,200,AMEX
2017-01-03,19890,200,Visa
2017-01-03,149124,200,MasterCard
2017-01-03,499073,50,MasterCard
2017-01-03,474556,150,MasterCard
2017-01-03,202008,100,Visa
2017-01-03,493040,50,MasterCard
2017-01-03,555592,50,AMEX
2017-01-03,450128,200,Visa
2017-01-03,300342,50,Visa
2017-01-03,136007,150,Visa
2017-01-03,290950,50,MasterCard
2017-01-03,28656,150,AMEX
2017-01-03,101319,150,AMEX
2017-01-03,270467,150,Visa
2017-01-03,340496,200,MasterCard
2017-01-03,487424,100,AMEX
2017-01-03,248261,100,Visa
2017-01-03,128212,100,Visa
2017-01-03,537211,200,MasterCard
2017-01-03,445429,50,AMEX
2017-01-03,396806,150,Visa
2017-01-03,45004,100,Visa
2017-01-03,145583,200,MasterCard
2017-01-03,548224,150,AMEX
2017-01-03,215300,200,MasterCard
2017-01-03,210040,200,AMEX
2017-01-03,25870,200,Visa
2017-01-03,328292,100,MasterCard
2017-01-03,422755,200,AMEX
2017-01-03,533560,100,AMEX
2017-01-03,466451,100,Visa
2017-01-03,302184,200,Visa
2017-01-03,508120,50,AMEX
2017-01-03,137912,100,MasterCard
2017-01-03,188461,200,AMEX
2017-01-03,433209,50,Visa
2017-01-03,588962,50,MasterCard
2017-01-03,71531,50,Visa
2017-01-03,201579,50,Visa
2017-01-03,669,100,MasterCard
2017-01-03,148792,50,Visa
2017-01-03,381365,50,AMEX
2017-01-03,490226,50,Visa
2017-01-03,443354,150,MasterCard
2017-01-03,95347,150,Visa
2017-01-03,404907,50,MasterCard
2017-01-03,478322,150,Visa
2017-01-03,579498,200,MasterCard
2017-01-03,234756,100,AMEX
2017-01-03,351111,100,MasterCard
2017-01-03,233921,100,Visa
2017-01-03,67304,100,Visa
2017-01-03,289176,200,MasterCard
2017-01-03,560290,200,AMEX
2017-01-03,316676,200,AMEX
2017-01-03,350222,150,MasterCard
2017-01-03,409306,100,MasterCard
2017-01-03,377021,200,Visa
2017-01-03,284301,200,MasterCard
2017-01-03,391967,100,Visa
2017-01-03,85183,200,Visa
2017-01-03,380821,150,Visa
2017-01-03,125649,200,AMEX
2017-01-03,534953,200,AMEX
2017-01-03,4492,100,MasterCard
2017-01-03,86158,150,Visa
2017-01-03,593697,50,AMEX
2017-01-03,318392,50,MasterCard
2017-01-03,472324,100,MasterCard
2017-01-03,148726,150,MasterCard
2017-01-03,16237,100,Visa
2017-01-03,335991,200,AMEX
2017-01-03,221717,50,Visa
2017-01-03,31597,50,MasterCard
2017-01-03,10797,200,Visa
2017-01-03,160421,150,AMEX
2017-01-03,351879,100,Visa
2017-01-03,470370,150,MasterCard
2017-01-03,69711,200,Visa
2017-01-03,310613,150,Visa
2017-01-03,523298,100,Visa
2017-01-03,409979,150,AMEX
2017-01-03,510372,200,AMEX
2017-01-03,81662,200,Visa
2017-01-03,205353,50,AMEX
2017-01-03,189320,200,Visa
2017-01-03,20549,200,Visa
2017-01-03,439199,150,MasterCard
2017-01-03,539473,50,Visa
2017-01-03,534231,150,Visa
2017-01-03,420830,100,AMEX
2017-01-03,69376,200,AMEX
2017-01-03,127583,50,AMEX
2017-01-03,535841,50,MasterCard
2017-01-03,379596,200,AMEX
2017-01-03,552453,50,MasterCard
2017-01-03,375647,50,MasterCard
2017-01-03,251340,50,AMEX
2017-01-03,360715,200,Visa
2017-01-03,535722,150,MasterCard
2017-01-03,179809,50,AMEX
2017-01-03,339497,200,MasterCard
2017-01-03,196470,150,MasterCard
2017-01-03,98936,100,AMEX
2017-01-03,384545,150,Visa
2017-01-03,100331,50,MasterCard
2017-01-03,503605,100,MasterCard
2017-01-03,250841,100,MasterCard
2017-01-03,270699,100,Visa
2017-01-03,137035,150,Visa
2017-01-03,578357,100,MasterCard
2017-01-03,436940,150,MasterCard
2017-01-03,67659,100,MasterCard
2017-01-03,147500,50,AMEX
2017-01-03,136590,50,Visa
2017-01-03,221279,150,Visa
2017-01-03,524313,100,MasterCard
2017-01-03,341533,100,Visa
2017-01-03,96007,200,AMEX
2017-01-03,462650,150,AMEX
2017-01-03,153123,150,Visa
2017-01-03,144648,150,MasterCard
2017-01-03,318529,200,Visa
2017-01-03,14492,50,Visa
2017-01-03,146839,200,MasterCard
2017-01-03,163452,150,AMEX
2017-01-03,86748,200,AMEX
2017-01-03,505184,200,AMEX
2017-01-03,181991,50,Visa
2017-01-03,459677,50,Visa
2017-01-03,70217,150,MasterCard
2017-01-03,30744,50,AMEX
2017-01-03,559144,100,Visa
2017-01-03,302314,50,Visa
2017-01-03,398302,150,Visa
2017-01-03,252333,200,MasterCard
2017-01-03,580319,200,AMEX
2017-01-03,35088,50,MasterCard
2017-01-03,364591,100,MasterCard
2017-01-03,128841,200,Visa
2017-01-03,422618,100,MasterCard
2017-01-03,566420,200,AMEX
2017-01-03,542900,100,Visa
2017-01-03,10839,150,AMEX
2017-01-03,180354,200,AMEX
2017-01-03,85935,150,Visa
2017-01-03,113531,100,MasterCard
2017-01-03,12319,100,AMEX
2017-01-03,482963,200,MasterCard
2017-01-03,486050,100,AMEX
2017-01-03,213348,100,MasterCard
2017-01-03,486076,150,MasterCard
2017-01-03,449905,50,AMEX
2017-01-03,47709,200,AMEX
2017-01-03,422413,150,AMEX
2017-01-03,385169,50,MasterCard
2017-01-03,117889,50,AMEX
2017-01-03,435354,100,MasterCard
2017-01-03,24867,150,MasterCard
2017-01-03,562511,100,Visa
2017-01-03,301473,50,Visa
2017-01-03,484672,150,Visa
2017-01-03,170519,150,MasterCard
2017-01-03,561140,100,AMEX
2017-01-03,564334,50,Visa
2017-01-03,306498,150,Visa
2017-01-03,450282,50,Visa
2017-01-03,581368,150,Visa
2017-01-03,457190,200,Visa
2017-01-03,288529,200,AMEX
2017-01-03,150937,200,Visa
2017-01-03,550920,200,AMEX
2017-01-03,431967,150,Visa
2017-01-03,289025,150,MasterCard
2017-01-03,520502,50,Visa
2017-01-03,404662,100,Visa
2017-01-03,185113,100,Visa
2017-01-03,336085,50,Visa
2017-01-03,437230,150,Visa
2017-01-03,523705,150,Visa
2017-01-03,581928,50,AMEX
2017-01-03,142056,100,Visa
2017-01-03,546628,50,Visa
2017-01-03,106031,100,Visa
2017-01-03,210599,200,AMEX
2017-01-03,178039,100,AMEX
2017-01-03,503520,200,AMEX
2017-01-03,89259,200,AMEX
2017-01-03,586475,200,Visa
2017-01-03,149123,200,AMEX
2017-01-03,106155,100,MasterCard
2017-01-03,184902,100,AMEX
2017-01-03,483630,50,AMEX
2017-01-03,116471,150,Visa
2017-01-03,75115,100,AMEX
2017-01-03,596328,150,AMEX
2017-01-03,459910,100,Visa
2017-01-03,571036,200,Visa
2017-01-03,80144,200,AMEX
2017-01-03,375028,50,MasterCard
2017-01-03,153299,150,MasterCard
2017-01-03,276589,150,AMEX
2017-01-03,409948,150,MasterCard
2017-01-03,60695,50,AMEX
2017-01-03,422916,100,AMEX
2017-01-03,187320,50,AMEX
2017-01-03,290296,150,Visa
2017-01-03,363745,200,MasterCard
2017-01-03,357285,50,Visa
2017-01-03,463747,50,AMEX
2017-01-03,119907,50,MasterCard
2017-01-03,370249,100,MasterCard
2017-01-03,396824,100,AMEX
2017-01-03,599535,150,Visa
2017-01-03,169845,150,AMEX
2017-01-03,453228,200,Visa
2017-01-03,388717,200,Visa
2017-01-03,113173,50,MasterCard
2017-01-03,242355,200,AMEX
2017-01-03,216311,200,AMEX
2017-01-03,516481,200,Visa
2017-01-03,249322,150,Visa
2017-01-03,479905,50,AMEX
2017-01-03,195620,200,AMEX
2017-01-03,428587,100,Visa
2017-01-03,509403,150,Visa
2017-01-03,558798,200,Visa
2017-01-03,189686,50,Visa
2017-01-03,162234,50,AMEX
2017-01-03,53043,200,Visa
2017-01-03,581928,100,AMEX
2017-01-03,599535,200,MasterCard
2017-01-03,128404,200,AMEX
2017-01-03,345475,150,MasterCard
2017-01-03,155168,150,Visa
2017-01-03,452414,200,AMEX
2017-01-03,593759,200,MasterCard
2017-01-03,141607,50,Visa
2017-01-03,430597,100,AMEX
2017-01-03,382203,50,MasterCard
2017-01-03,119331,150,Visa
2017-01-03,406420,50,MasterCard
2017-01-03,428648,200,MasterCard
2017-01-03,417428,200,Visa
2017-01-03,499195,100,AMEX
2017-01-03,416486,50,Visa
2017-01-03,412092,200,MasterCard
2017-01-03,78059,100,MasterCard
2017-01-03,505497,100,AMEX
2017-01-03,19686,200,MasterCard
2017-01-03,102720,100,MasterCard
2017-01-03,366982,200,MasterCard
2017-01-03,303357,100,Visa
2017-01-03,449158,100,Visa
2017-01-03,459465,100,AMEX
2017-01-03,249381,100,MasterCard
2017-01-03,412261,150,AMEX
2017-01-03,505467,100,MasterCard
2017-01-03,444933,200,MasterCard
2017-01-03,108293,200,MasterCard
2017-01-03,309769,50,AMEX
2017-01-03,190431,100,MasterCard
2017-01-03,303893,200,MasterCard
2017-01-03,5239,100,MasterCard
2017-01-03,267742,150,Visa
2017-01-03,276312,150,AMEX
2017-01-03,104933,150,AMEX
2017-01-03,125518,50,MasterCard
2017-01-03,31963,150,MasterCard
2017-01-03,121497,150,AMEX
2017-01-03,360321,100,Visa
2017-01-03,73398,100,Visa
2017-01-03,560172,200,AMEX
